user_id,timestamp,ip_address,location,device_type,login_status,session_duration,access_resource,activity_count
USR003,2025-01-30 11:43:23,114.121.43.29,"Yogyakarta, Indonesia",mobile,success,18.37,API,28
USR032,2025-03-24 02:53:00,180.244.52.8,"Medan, Indonesia",desktop,success,24.94,dashboard,87
USR023,2025-01-31 09:49:37,180.244.68.12,"Surabaya, Indonesia",desktop,success,23.62,API,97
USR013,2025-03-23 08:15:17,36.68.22.145,"Medan, Indonesia",mobile,failed,31.61,dashboard,21
USR001,2025-02-18 11:44:51,180.244.209.93,"Surabaya, Indonesia",mobile,success,28.43,API,43
USR030,2025-03-03 16:37:32,114.121.62.43,"Surabaya, Indonesia",mobile,failed,0.22,dashboard,1
USR040,2025-01-16 10:06:25,180.244.173.143,"Bali, Indonesia",desktop,failed,46.52,dashboard,75
USR039,2025-02-04 11:11:00,114.121.111.152,"Yogyakarta, Indonesia",mobile,success,53.35,API,68
USR010,2025-01-09 16:36:00,182.1.84.113,"Yogyakarta, Indonesia",tablet,success,16.72,API,62
USR025,2025-02-13 10:31:44,103.28.188.237,"Medan, Indonesia",tablet,success,19.67,dashboard,64
USR039,2025-03-09 12:29:32,182.1.220.26,"Yogyakarta, Indonesia",mobile,success,11.29,API,80
USR006,2025-03-06 10:02:15,103.28.224.135,"Semarang, Indonesia",mobile,success,13.73,dashboard,46
USR003,2025-03-03 13:39:20,103.28.140.126,"Yogyakarta, Indonesia",mobile,success,47.03,API,60
USR018,2025-03-19 14:17:56,103.28.185.192,"Surabaya, Indonesia",mobile,success,58.1,dashboard,33
USR013,2025-02-18 11:04:30,182.1.248.14,"Medan, Indonesia",mobile,success,12.97,admin_panel,68
USR010,2025-02-15 12:29:10,182.1.82.183,"Yogyakarta, Indonesia",tablet,success,15.03,dashboard,100
USR027,2025-01-06 17:07:49,103.28.234.169,"Yogyakarta, Indonesia",tablet,success,32.73,database,10
USR011,2025-01-18 03:07:00,114.121.163.221,"Semarang, Indonesia",mobile,success,17.94,database,110
USR008,2025-02-16 09:57:02,182.1.77.46,"Yogyakarta, Indonesia",mobile,success,23.42,dashboard,64
USR035,2025-01-03 14:50:45,180.244.245.140,"Yogyakarta, Indonesia",tablet,success,23.92,API,51
USR007,2025-01-02 17:18:30,103.28.225.88,"Jakarta, Indonesia",mobile,success,7.83,admin_panel,71
USR015,2025-03-31 09:15:23,36.68.104.218,"Semarang, Indonesia",desktop,success,35.71,database,24
USR040,2025-03-15 14:54:58,36.68.40.42,"Bali, Indonesia",desktop,success,22.24,API,100
USR011,2025-01-25 14:16:49,180.244.250.163,"Semarang, Indonesia",mobile,success,43.31,API,64
USR032,2025-03-01 17:48:37,103.28.165.222,"Medan, Indonesia",desktop,failed,22.39,dashboard,70
USR005,2025-01-23 10:22:41,182.1.173.118,"Surabaya, Indonesia",tablet,success,18.45,admin_panel,22
USR006,2025-02-24 15:19:10,114.121.125.109,"Semarang, Indonesia",mobile,success,18.69,dashboard,67
USR032,2025-02-06 14:52:48,182.1.18.117,"Medan, Indonesia",desktop,success,18.88,dashboard,61
USR040,2025-01-09 17:02:44,36.68.183.238,"Bali, Indonesia",desktop,success,20.94,API,87
USR011,2025-03-10 17:28:59,180.244.161.141,"Semarang, Indonesia",mobile,failed,22.86,dashboard,91
USR035,2025-01-22 17:38:24,114.121.59.222,"Yogyakarta, Indonesia",tablet,success,21.96,API,100
USR038,2025-03-14 16:54:38,114.121.179.77,"Bandung, Indonesia",tablet,success,48.16,API,96
USR026,2025-03-20 10:26:15,114.121.221.118,"Makassar, Indonesia",tablet,success,41.25,API,22
USR001,2025-02-16 17:06:43,114.121.192.244,"Surabaya, Indonesia",mobile,failed,42.37,dashboard,17
USR028,2025-03-23 15:05:30,180.244.209.86,"Surabaya, Indonesia",mobile,success,10.75,dashboard,62
USR014,2025-03-16 08:33:49,182.1.92.107,"Bandung, Indonesia",tablet,failed,18.54,API,22
USR015,2025-02-18 14:30:16,114.121.222.4,"Semarang, Indonesia",desktop,success,48.85,dashboard,50
USR001,2025-01-13 02:32:00,182.1.244.190,"Surabaya, Indonesia",mobile,success,27.29,dashboard,85
USR038,2025-03-15 11:21:46,114.121.243.233,"Bandung, Indonesia",tablet,failed,24.72,dashboard,31
USR020,2025-03-29 15:14:35,103.28.148.253,"Makassar, Indonesia",desktop,success,15.38,dashboard,70
USR034,2025-03-10 14:47:02,182.1.198.133,"Makassar, Indonesia",desktop,success,57.94,dashboard,66
USR038,2025-01-11 09:55:19,36.68.172.44,"Bandung, Indonesia",tablet,success,22.94,API,64
USR023,2025-03-26 08:03:16,114.121.179.225,"Surabaya, Indonesia",desktop,success,8.52,admin_panel,10
USR005,2025-03-15 09:51:55,182.1.95.94,"Surabaya, Indonesia",tablet,success,30.17,dashboard,72
USR021,2025-03-02 15:55:34,180.244.227.35,"Medan, Indonesia",mobile,failed,43.37,dashboard,86
USR033,2025-02-19 14:38:08,182.1.196.109,"Makassar, Indonesia",mobile,success,39.95,API,92
USR029,2025-01-25 08:44:24,180.244.68.65,"Yogyakarta, Indonesia",desktop,success,31.69,dashboard,47
USR011,2025-01-09 16:09:28,180.244.134.139,"Semarang, Indonesia",mobile,success,5.04,API,58
USR039,2025-03-19 08:55:04,114.121.111.123,"Yogyakarta, Indonesia",mobile,success,54.89,dashboard,11
USR023,2025-02-10 14:38:32,36.68.197.231,"Surabaya, Indonesia",desktop,success,19.01,API,10
USR019,2025-02-06 15:04:43,114.121.135.202,"Semarang, Indonesia",mobile,success,37.44,API,35
USR034,2025-03-26 17:37:14,36.68.202.3,"Makassar, Indonesia",desktop,success,30.33,dashboard,47
USR016,2025-02-09 15:57:53,114.121.188.174,"Medan, Indonesia",mobile,failed,59.14,API,46
USR037,2025-01-04 10:12:56,114.121.29.64,"Surabaya, Indonesia",tablet,success,7.78,dashboard,35
USR016,2025-01-27 09:06:38,36.68.228.154,"Medan, Indonesia",mobile,success,52.97,dashboard,15
USR012,2025-01-12 17:56:18,103.28.243.178,"Bali, Indonesia",tablet,success,12.87,dashboard,67
USR032,2025-03-01 09:05:35,114.121.224.36,"Medan, Indonesia",desktop,success,20.35,dashboard,12
USR034,2025-01-23 16:10:21,182.1.218.246,"Makassar, Indonesia",desktop,success,48.88,API,33
USR024,2025-03-23 17:06:02,114.121.96.108,"Surabaya, Indonesia",tablet,success,15.45,dashboard,59
USR006,2025-02-01 10:31:05,182.1.173.239,"Semarang, Indonesia",mobile,failed,46.78,dashboard,55
USR032,2025-03-22 16:18:41,180.244.247.63,"Medan, Indonesia",desktop,success,42.67,dashboard,19
USR010,2025-01-22 13:54:33,103.28.59.175,"Yogyakarta, Indonesia",tablet,success,37.07,dashboard,75
USR005,2025-02-24 16:04:18,103.28.68.32,"Surabaya, Indonesia",tablet,success,20.09,API,77
USR010,2025-03-18 10:53:31,103.28.196.61,"Yogyakarta, Indonesia",tablet,success,44.93,dashboard,83
USR007,2025-03-07 14:26:06,103.28.129.91,"Jakarta, Indonesia",mobile,success,9.5,API,24
USR030,2025-01-06 09:47:03,182.1.90.41,"Surabaya, Indonesia",mobile,success,31.68,dashboard,40
USR013,2025-02-04 10:18:43,180.244.74.215,"Medan, Indonesia",mobile,success,48.14,dashboard,79
USR030,2025-01-10 10:48:14,103.28.187.24,"Surabaya, Indonesia",mobile,success,5.77,API,68
USR014,2025-03-30 02:04:00,103.28.30.55,"Bandung, Indonesia",tablet,success,7.27,database,53
USR039,2025-01-18 16:58:16,36.68.153.73,"Yogyakarta, Indonesia",mobile,success,48.07,dashboard,61
USR028,2025-02-22 13:55:53,36.68.104.217,"Surabaya, Indonesia",mobile,success,50.3,API,42
USR029,2025-03-11 11:27:06,114.121.152.224,"Yogyakarta, Indonesia",desktop,failed,29.74,dashboard,21
USR031,2025-01-21 17:13:18,36.68.247.34,"Surabaya, Indonesia",desktop,success,13.6,API,63
USR025,2025-03-16 08:42:46,104.244.195.196,"Medan, Indonesia",mobile,success,38.43,API,148
USR008,2025-01-10 08:49:30,103.28.21.51,"Yogyakarta, Indonesia",mobile,success,48.62,API,17
USR009,2025-03-05 13:45:18,182.1.20.22,"Jakarta, Indonesia",tablet,success,11.36,dashboard,86
USR037,2025-01-11 10:50:33,198.96.51.31,"Surabaya, Indonesia",desktop,success,13.07,admin_panel,25
USR013,2025-02-28 09:16:20,114.121.63.24,"Medan, Indonesia",mobile,success,29.72,dashboard,77
USR031,2025-03-04 10:40:57,36.68.159.71,"Surabaya, Indonesia",desktop,success,0.53,dashboard,6
USR016,2025-01-10 09:17:09,103.28.78.190,"Medan, Indonesia",mobile,success,24.84,dashboard,49
USR015,2025-01-04 11:25:21,180.244.35.248,"Semarang, Indonesia",desktop,success,24.31,API,96
USR016,2025-01-08 09:29:19,114.121.207.176,"Medan, Indonesia",mobile,success,54.23,API,49
USR025,2025-02-14 17:51:47,182.1.50.109,"Medan, Indonesia",tablet,success,31.24,dashboard,20
USR022,2025-03-09 08:18:27,180.244.106.202,"Bali, Indonesia",tablet,success,39.13,dashboard,17
USR013,2025-01-26 09:36:18,180.244.7.238,"Medan, Indonesia",mobile,failed,0.21,admin_panel,7
USR032,2025-01-23 10:42:59,36.68.27.166,"Medan, Indonesia",desktop,success,16.53,dashboard,88
USR033,2025-01-29 08:37:36,182.1.245.71,"Makassar, Indonesia",mobile,success,10.2,API,59
USR022,2025-02-01 10:50:36,114.121.35.213,"Bali, Indonesia",tablet,success,16.39,dashboard,39
USR017,2025-02-16 15:55:20,182.1.139.9,"Yogyakarta, Indonesia",desktop,failed,0.6,database,7
USR026,2025-01-13 16:08:46,36.68.51.97,"Makassar, Indonesia",tablet,success,11.05,dashboard,92
USR030,2025-01-16 15:03:55,182.1.36.121,"Surabaya, Indonesia",mobile,success,32.53,API,58
USR036,2025-01-09 12:57:41,103.28.242.30,"Medan, Indonesia",tablet,success,56.64,dashboard,99
USR004,2025-01-15 10:40:10,103.28.32.99,"Surabaya, Indonesia",tablet,success,59.79,API,80
USR005,2025-01-03 09:12:57,103.28.65.24,"Surabaya, Indonesia",tablet,success,50.61,dashboard,15
USR028,2025-03-18 03:52:00,180.244.55.156,"Surabaya, Indonesia",mobile,success,6.79,API,166
USR017,2025-03-20 15:12:15,180.244.152.58,"Yogyakarta, Indonesia",desktop,failed,59.02,API,100
USR027,2025-03-15 09:08:20,36.68.230.120,"Yogyakarta, Indonesia",tablet,success,23.95,API,80
USR005,2025-01-24 10:18:07,103.28.231.70,"Surabaya, Indonesia",tablet,success,32.06,dashboard,29
USR002,2025-02-21 15:35:47,182.1.127.25,"Medan, Indonesia",mobile,success,49.21,dashboard,11
USR029,2025-01-15 15:42:34,114.121.124.55,"Yogyakarta, Indonesia",desktop,success,56.93,API,23
USR002,2025-02-10 14:26:19,103.28.140.39,"Medan, Indonesia",mobile,success,10.87,dashboard,88
USR031,2025-01-27 17:10:41,103.28.11.63,"Surabaya, Indonesia",desktop,success,36.54,dashboard,90
USR003,2025-01-09 13:27:07,182.1.116.31,"Yogyakarta, Indonesia",mobile,success,31.75,database,55
USR020,2025-03-30 17:09:36,182.1.186.207,"Makassar, Indonesia",desktop,success,28.56,dashboard,41
USR036,2025-03-26 15:03:12,114.121.27.59,"Medan, Indonesia",tablet,success,30.86,dashboard,69
USR032,2025-01-15 17:38:29,180.244.49.211,"Medan, Indonesia",desktop,success,21.94,dashboard,86
USR009,2025-01-19 14:36:47,180.244.27.236,"Jakarta, Indonesia",tablet,success,58.6,API,41
USR018,2025-03-23 11:45:23,182.1.83.108,"Surabaya, Indonesia",mobile,success,22.4,API,58
USR035,2025-02-13 09:12:08,103.28.227.209,"Yogyakarta, Indonesia",tablet,success,23.25,dashboard,17
USR007,2025-02-02 17:12:12,36.68.201.56,"Jakarta, Indonesia",mobile,success,47.98,API,23
USR021,2025-01-05 14:06:59,182.1.162.49,"Medan, Indonesia",mobile,success,52.07,dashboard,1800
USR007,2025-03-17 15:23:42,180.244.200.99,"Jakarta, Indonesia",mobile,success,18.05,admin_panel,34
USR024,2025-03-22 11:09:48,182.1.215.202,"Surabaya, Indonesia",tablet,success,49.1,dashboard,62
USR012,2025-03-23 15:28:00,114.121.146.50,"Bali, Indonesia",tablet,success,37.97,API,39
USR020,2025-03-29 09:41:54,36.68.47.104,"Makassar, Indonesia",desktop,success,35.4,dashboard,11
USR012,2025-01-03 16:55:11,182.1.255.55,"Bali, Indonesia",tablet,success,50.31,admin_panel,44
USR039,2025-01-13 10:30:57,182.1.19.225,"Yogyakarta, Indonesia",mobile,success,32.68,dashboard,71
USR018,2025-02-17 02:03:00,103.28.216.50,"Surabaya, Indonesia",mobile,success,12.68,API,140
USR002,2025-02-28 16:21:37,114.121.55.27,"Medan, Indonesia",mobile,success,44.23,API,34
USR015,2025-02-14 16:57:18,36.68.128.51,"Semarang, Indonesia",desktop,success,35.3,dashboard,48
USR028,2025-01-02 14:04:23,91.108.211.106,"Warsaw, Poland",mobile,success,4.17,database,71
USR030,2025-01-07 10:59:36,103.28.202.128,"Surabaya, Indonesia",mobile,success,42.58,dashboard,37
USR023,2025-01-25 09:52:39,180.244.113.60,"Surabaya, Indonesia",desktop,failed,58.2,dashboard,73
USR002,2025-01-12 16:13:24,103.28.232.88,"Medan, Indonesia",mobile,success,22.14,dashboard,82
USR010,2025-01-21 16:33:46,182.1.174.115,"Yogyakarta, Indonesia",tablet,success,23.65,dashboard,65
USR011,2025-01-11 15:54:27,180.244.48.230,"Semarang, Indonesia",mobile,success,7.34,dashboard,98
USR029,2025-02-15 10:13:45,36.68.110.114,"Yogyakarta, Indonesia",desktop,success,51.01,API,92
USR028,2025-01-29 02:05:00,114.121.188.209,"Surabaya, Indonesia",mobile,failed,29.7,database,18
USR029,2025-03-15 11:20:38,103.28.77.246,"Yogyakarta, Indonesia",desktop,success,10.69,API,53
USR026,2025-03-21 11:28:22,36.68.167.15,"Makassar, Indonesia",tablet,success,15.73,API,45
USR035,2025-03-10 14:05:22,114.121.109.170,"Yogyakarta, Indonesia",tablet,success,24.84,dashboard,89
USR029,2025-01-06 14:23:43,114.121.227.157,"Yogyakarta, Indonesia",desktop,success,46.17,dashboard,78
USR028,2025-03-05 12:05:55,114.121.142.188,"Surabaya, Indonesia",mobile,success,43.44,admin_panel,662
USR033,2025-01-16 14:02:27,180.244.135.34,"Makassar, Indonesia",mobile,success,51.53,dashboard,69
USR005,2025-03-25 08:33:13,180.244.101.253,"Surabaya, Indonesia",tablet,success,17.85,database,1971
USR018,2025-01-29 10:21:57,103.28.70.23,"Surabaya, Indonesia",mobile,success,33.64,API,90
USR022,2025-02-04 12:51:06,180.244.200.119,"Bali, Indonesia",tablet,success,46.2,API,85
USR038,2025-01-14 10:06:10,103.28.238.81,"Bandung, Indonesia",tablet,success,34.48,database,36
USR017,2025-03-06 15:16:57,36.68.47.163,"Yogyakarta, Indonesia",desktop,success,20.22,dashboard,26
USR008,2025-01-30 15:50:44,114.121.51.55,"Yogyakarta, Indonesia",mobile,success,48.23,API,88
USR026,2025-01-21 09:08:34,103.28.244.191,"Makassar, Indonesia",tablet,success,57.53,API,26
USR037,2025-01-01 16:45:49,103.28.244.112,"Surabaya, Indonesia",tablet,success,45.03,API,18
USR026,2025-02-21 15:17:53,103.28.244.205,"Makassar, Indonesia",tablet,success,53.74,dashboard,26
USR037,2025-01-07 11:55:01,103.28.138.65,"Surabaya, Indonesia",tablet,success,14.54,dashboard,15
USR030,2025-01-31 11:37:22,36.68.25.73,"Surabaya, Indonesia",mobile,success,53.53,API,70
USR012,2025-02-19 13:08:29,114.121.183.250,"Bali, Indonesia",tablet,success,23.47,dashboard,82
USR031,2025-01-16 12:02:04,180.244.5.194,"Surabaya, Indonesia",desktop,success,11.81,API,85
USR030,2025-03-12 10:39:56,36.68.33.80,"Surabaya, Indonesia",mobile,success,44.43,API,62
USR035,2025-02-12 08:07:56,180.244.91.149,"Yogyakarta, Indonesia",tablet,failed,19.6,dashboard,65
USR004,2025-03-20 12:33:02,36.68.155.20,"Surabaya, Indonesia",tablet,failed,57.83,dashboard,39
USR030,2025-03-03 16:35:54,36.68.53.109,"Surabaya, Indonesia",mobile,failed,0.64,database,3
USR014,2025-01-25 10:02:27,36.68.222.52,"Bandung, Indonesia",tablet,failed,39.5,API,43
USR036,2025-03-03 08:05:17,103.28.70.108,"Medan, Indonesia",tablet,success,53.66,API,90
USR007,2025-01-01 08:24:28,103.28.85.227,"Jakarta, Indonesia",mobile,success,53.5,dashboard,58
USR014,2025-01-24 11:03:47,114.121.98.67,"Bandung, Indonesia",tablet,failed,52.94,dashboard,89
USR035,2025-01-11 15:36:08,36.68.239.25,"Yogyakarta, Indonesia",tablet,success,42.65,API,69
USR021,2025-03-19 13:21:26,172.111.191.121,"Medan, Indonesia",tablet,success,26.77,API,114
USR016,2025-03-09 14:36:43,114.121.87.45,"Medan, Indonesia",mobile,success,52.9,API,40
USR020,2025-01-12 10:06:43,182.1.90.9,"Makassar, Indonesia",desktop,success,38.19,dashboard,35
USR028,2025-03-30 13:16:10,36.68.141.199,"Surabaya, Indonesia",mobile,success,26.37,database,43
USR025,2025-03-31 10:27:44,198.96.70.30,"Medan, Indonesia",desktop,success,9.13,admin_panel,110
USR030,2025-03-03 16:39:33,103.28.87.161,"Surabaya, Indonesia",mobile,failed,0.73,database,3
USR024,2025-02-17 02:49:00,180.244.62.3,"Surabaya, Indonesia",tablet,success,1.32,API,124
USR031,2025-03-21 08:15:44,114.121.7.45,"Surabaya, Indonesia",desktop,success,54.76,API,22
USR017,2025-02-08 09:59:52,114.121.152.54,"Yogyakarta, Indonesia",desktop,success,13.81,dashboard,50
USR033,2025-02-09 14:20:25,180.244.65.50,"Makassar, Indonesia",mobile,success,56.72,API,32
USR012,2025-01-21 13:38:45,36.68.117.107,"Bali, Indonesia",tablet,success,44.61,API,71
USR030,2025-03-04 13:37:00,36.68.234.163,"Surabaya, Indonesia",mobile,success,24.7,dashboard,78
USR036,2025-03-01 16:04:18,36.68.128.26,"Medan, Indonesia",tablet,success,36.93,database,55
USR012,2025-02-26 15:01:28,104.244.238.10,"Bali, Indonesia",desktop,success,21.81,API,124
USR026,2025-03-06 08:02:02,114.121.170.206,"Makassar, Indonesia",tablet,success,30.13,API,75
USR039,2025-03-15 10:32:06,103.28.54.84,"Yogyakarta, Indonesia",mobile,success,8.9,dashboard,69
USR027,2025-02-07 10:12:21,114.121.194.146,"Yogyakarta, Indonesia",tablet,success,32.46,API,97
USR029,2025-03-20 15:44:20,103.28.126.110,"Yogyakarta, Indonesia",desktop,success,7.3,API,58
USR015,2025-03-22 11:02:17,36.68.193.168,"Semarang, Indonesia",desktop,success,30.04,admin_panel,674
USR016,2025-01-15 08:47:11,103.28.198.234,"Medan, Indonesia",mobile,success,19.4,dashboard,67
USR030,2025-03-22 17:27:33,182.1.158.233,"Surabaya, Indonesia",mobile,success,34.68,API,66
USR006,2025-03-05 10:29:11,114.121.96.146,"Semarang, Indonesia",mobile,success,45.12,API,12
USR031,2025-02-04 13:01:21,180.244.159.72,"Surabaya, Indonesia",desktop,success,52.2,API,39
USR004,2025-01-20 15:59:09,103.28.162.30,"Surabaya, Indonesia",tablet,success,16.88,dashboard,53
USR025,2025-03-23 12:49:34,182.1.24.153,"Medan, Indonesia",tablet,failed,41.41,API,12
USR011,2025-03-18 12:44:08,180.244.23.245,"Semarang, Indonesia",mobile,success,48.69,API,60
USR030,2025-03-03 16:43:52,180.244.165.158,"Surabaya, Indonesia",mobile,failed,0.81,API,3
USR006,2025-01-08 13:22:56,103.28.213.239,"Semarang, Indonesia",mobile,success,52.84,dashboard,93
USR033,2025-01-19 10:11:14,182.1.129.50,"Makassar, Indonesia",mobile,success,41.9,API,16
USR025,2025-02-25 16:13:42,114.121.243.36,"Medan, Indonesia",tablet,success,26.15,admin_panel,63
USR038,2025-01-14 08:32:42,180.244.144.77,"Bandung, Indonesia",tablet,success,31.5,dashboard,45
USR014,2025-01-29 13:22:57,180.244.216.71,"Bandung, Indonesia",tablet,success,25.5,API,74
USR029,2025-02-23 08:15:53,103.28.174.74,"Yogyakarta, Indonesia",desktop,success,9.69,dashboard,63
USR026,2025-03-17 11:33:00,36.68.46.141,"Makassar, Indonesia",tablet,success,50.64,admin_panel,54
USR010,2025-03-15 08:26:02,36.68.240.188,"Yogyakarta, Indonesia",tablet,success,6.85,API,71
USR001,2025-02-28 14:46:53,114.121.13.155,"Surabaya, Indonesia",mobile,success,34.18,database,41
USR009,2025-03-07 17:56:31,114.121.41.201,"Jakarta, Indonesia",tablet,success,41.49,dashboard,75
USR004,2025-01-29 10:12:52,103.28.190.176,"Surabaya, Indonesia",tablet,success,40.46,API,43
USR038,2025-02-18 09:00:26,180.244.212.45,"Bandung, Indonesia",tablet,success,44.06,API,27
USR011,2025-01-31 10:35:04,114.121.1.105,"Semarang, Indonesia",mobile,success,37.66,dashboard,39
USR003,2025-03-13 12:57:09,182.1.53.181,"Yogyakarta, Indonesia",mobile,success,57.04,API,24
USR015,2025-02-12 13:15:13,182.1.27.233,"Semarang, Indonesia",desktop,success,59.36,API,99
USR016,2025-03-16 17:02:39,36.68.214.169,"Medan, Indonesia",mobile,success,33.75,admin_panel,36
USR029,2025-02-16 12:06:08,36.68.95.111,"Yogyakarta, Indonesia",desktop,success,35.51,dashboard,13
USR035,2025-02-12 14:48:47,114.121.40.129,"Yogyakarta, Indonesia",tablet,success,24.02,dashboard,39
USR004,2025-02-20 12:12:07,103.28.46.170,"Surabaya, Indonesia",tablet,success,40.17,database,16
USR037,2025-02-11 02:35:00,36.68.197.73,"Surabaya, Indonesia",tablet,success,16.29,dashboard,76
USR017,2025-02-16 15:50:45,36.68.100.114,"Yogyakarta, Indonesia",desktop,failed,0.36,API,1
USR032,2025-03-28 09:00:03,180.244.3.171,"Medan, Indonesia",desktop,success,59.32,dashboard,76
USR012,2025-01-03 17:54:23,182.1.122.83,"Bali, Indonesia",tablet,success,41.21,API,59
USR013,2025-01-20 11:00:00,182.1.191.126,"Medan, Indonesia",mobile,success,27.87,dashboard,57
USR003,2025-01-04 10:14:06,36.68.255.240,"Yogyakarta, Indonesia",mobile,success,17.62,database,19
USR013,2025-01-29 10:09:04,180.244.51.130,"Medan, Indonesia",mobile,success,50.93,API,14
USR028,2025-01-28 10:06:11,114.121.140.113,"Surabaya, Indonesia",mobile,success,52.46,dashboard,78
USR001,2025-02-01 10:37:24,114.121.100.68,"Surabaya, Indonesia",mobile,success,33.51,database,884
USR021,2025-01-31 12:25:08,180.244.234.81,"Medan, Indonesia",mobile,failed,56.47,dashboard,89
USR014,2025-01-25 09:47:48,103.28.124.179,"Bandung, Indonesia",tablet,success,16.25,admin_panel,80
USR025,2025-03-23 09:17:56,182.1.230.253,"Medan, Indonesia",tablet,success,24.04,admin_panel,21
USR022,2025-01-03 10:16:56,36.68.87.174,"Bali, Indonesia",tablet,success,19.49,admin_panel,43
USR002,2025-02-12 14:17:33,36.68.134.183,"Medan, Indonesia",mobile,failed,39.51,API,75
USR020,2025-03-02 14:46:21,103.28.6.74,"Makassar, Indonesia",desktop,success,8.3,API,87
USR028,2025-01-15 15:02:28,180.244.248.118,"Surabaya, Indonesia",mobile,success,51.52,API,25
USR005,2025-01-01 10:38:56,36.68.49.64,"Surabaya, Indonesia",tablet,success,6.7,database,6
USR018,2025-02-07 14:12:21,103.28.119.16,"Surabaya, Indonesia",mobile,failed,0.7,admin_panel,7
USR010,2025-02-28 13:09:00,182.1.169.166,"Yogyakarta, Indonesia",tablet,success,31.07,dashboard,83
USR030,2025-01-24 08:16:24,180.244.108.117,"Surabaya, Indonesia",mobile,success,46.87,dashboard,63
USR001,2025-03-02 10:55:20,103.28.108.183,"Surabaya, Indonesia",mobile,success,28.28,API,19
USR025,2025-03-10 10:58:27,185.220.74.83,"London, UK",tablet,success,6.98,admin_panel,6
USR008,2025-03-06 08:11:14,182.1.23.245,"Yogyakarta, Indonesia",mobile,success,53.23,API,49
USR017,2025-01-24 08:47:21,180.244.98.45,"Yogyakarta, Indonesia",desktop,success,40.13,dashboard,64
USR021,2025-03-17 08:36:50,36.68.71.40,"Medan, Indonesia",mobile,failed,59.68,API,87
USR011,2025-02-24 08:15:19,36.68.150.169,"Semarang, Indonesia",mobile,success,12.69,API,50
USR013,2025-03-15 17:41:41,182.1.89.251,"Medan, Indonesia",mobile,success,24.53,API,72
USR019,2025-01-29 11:47:10,103.28.98.23,"Semarang, Indonesia",mobile,success,15.39,admin_panel,18
USR008,2025-01-23 16:46:56,180.244.250.25,"Yogyakarta, Indonesia",mobile,success,43.53,API,80
USR030,2025-03-03 16:40:47,180.244.69.43,"Surabaya, Indonesia",mobile,failed,0.5,database,1
USR001,2025-02-05 12:05:15,172.111.151.87,"Surabaya, Indonesia",tablet,success,6.35,admin_panel,112
USR020,2025-03-15 14:25:45,114.121.38.152,"Makassar, Indonesia",desktop,success,39.5,dashboard,48
USR040,2025-01-27 10:02:26,180.244.194.162,"Bali, Indonesia",desktop,success,39.19,admin_panel,1492
USR016,2025-02-07 08:40:09,180.244.68.70,"Medan, Indonesia",mobile,success,7.83,database,36
USR040,2025-03-07 14:54:08,180.244.31.95,"Bali, Indonesia",desktop,success,58.23,dashboard,81
USR032,2025-03-05 10:56:39,114.121.148.251,"Medan, Indonesia",desktop,success,11.5,API,25
USR013,2025-01-26 09:37:33,182.1.52.33,"Medan, Indonesia",mobile,failed,0.73,database,6
USR007,2025-02-25 15:12:05,182.1.78.106,"Jakarta, Indonesia",mobile,success,31.81,dashboard,94
USR021,2025-03-05 14:30:44,103.28.170.36,"Medan, Indonesia",mobile,success,40.97,dashboard,63
USR034,2025-02-28 16:09:47,182.1.119.237,"Makassar, Indonesia",desktop,success,45.45,API,12
USR034,2025-02-27 16:45:23,36.68.57.16,"Makassar, Indonesia",desktop,success,54.66,dashboard,78
USR037,2025-02-21 14:18:07,103.28.10.248,"Surabaya, Indonesia",tablet,success,49.07,API,98
USR015,2025-01-13 12:51:15,182.1.221.220,"Semarang, Indonesia",desktop,success,13.02,database,29
USR003,2025-01-16 11:25:31,180.244.88.168,"Yogyakarta, Indonesia",mobile,success,47.67,database,95
USR001,2025-01-02 10:26:35,103.28.201.138,"Surabaya, Indonesia",mobile,success,53.22,API,78
USR028,2025-02-24 08:12:10,180.244.69.8,"Surabaya, Indonesia",mobile,success,49.19,API,32
USR034,2025-02-21 17:35:33,103.28.135.150,"Makassar, Indonesia",desktop,success,28.29,dashboard,72
USR032,2025-02-13 08:02:06,103.28.8.32,"Medan, Indonesia",desktop,failed,13.69,API,64
USR009,2025-02-04 08:06:02,198.96.115.167,"Jakarta, Indonesia",desktop,success,20.1,admin_panel,78
USR032,2025-01-24 12:56:02,36.68.152.146,"Medan, Indonesia",desktop,success,56.07,dashboard,68
USR017,2025-01-15 09:47:35,114.121.139.73,"Yogyakarta, Indonesia",desktop,success,44.47,dashboard,91
USR025,2025-02-24 14:57:06,180.244.154.153,"Medan, Indonesia",tablet,success,9.15,database,48
USR003,2025-01-18 14:26:47,180.244.16.42,"Yogyakarta, Indonesia",mobile,success,57.16,database,44
USR031,2025-03-17 08:18:10,114.121.237.21,"Surabaya, Indonesia",desktop,success,10.13,API,37
USR007,2025-01-01 11:15:03,182.1.60.62,"Jakarta, Indonesia",mobile,failed,0.53,database,7
USR017,2025-03-11 13:51:55,182.1.9.244,"Yogyakarta, Indonesia",desktop,success,59.49,API,25
USR006,2025-01-24 09:58:59,103.28.221.52,"Semarang, Indonesia",mobile,success,8.55,dashboard,87
USR031,2025-02-18 14:42:50,114.121.253.247,"Surabaya, Indonesia",desktop,success,32.63,API,22
USR010,2025-01-19 17:26:03,180.244.145.56,"Yogyakarta, Indonesia",tablet,success,45.68,dashboard,80
